sale_id,date,item_type,item_id,item_name,category,units_sold,lost_sales_due_to_stockout,revenue
SALE0006984,2025-12-26,product,P037,Martini Rosso,vermouth,1,0,25
SALE0006985,2025-12-26,product,P038,House Red Wine,wine,19,0,950
SALE0006986,2025-12-26,product,P039,House White Wine,wine,15,0,750
SALE0006987,2025-12-26,product,P040,Rose Wine,wine,8,0,400
SALE0006988,2025-12-26,product,P041,Prosecco,wine,4,0,220
SALE0006989,2025-12-26,product,P042,Chardonnay,wine,5,0,325
SALE0006990,2025-12-26,product,P043,Coca-Cola,soft_drink,25,0,350.0
SALE0006991,2025-12-26,product,P044,Coca-Cola Zero,soft_drink,14,0,196.0
SALE0006992,2025-12-26,product,P045,Sprite,soft_drink,12,0,168.0
SALE0006993,2025-12-26,product,P046,Tonic Water,soft_drink,10,0,140.0
SALE0006994,2025-12-26,product,P047,Soda Water,soft_drink,6,0,72.0
SALE0006995,2025-12-26,product,P048,Red Bull,soft_drink,12,0,240.0
SALE0006996,2025-12-26,product,P049,Ginger Beer,soft_drink,4,0,64.0
SALE0006997,2025-12-26,product,K001,Carlsberg 50L,draught_beer,107,0,3424
SALE0006998,2025-12-26,product,K002,Tuborg 50L,draught_beer,81,0,2592
SALE0006999,2025-12-26,product,K003,Carlsberg 30L,draught_beer,70,0,2240
SALE0007000,2025-12-26,product,K004,Malka 30L,draught_beer,75,0,2400
SALE0007001,2025-12-26,product,K005,Weihenstephan 30L,draught_beer,46,0,1472
SALE0007002,2025-12-27,cocktail,C001,Aperol Spritz,cocktail,24,0,1104
SALE0007003,2025-12-27,cocktail,C002,Margarita,cocktail,18,0,900
SALE0007004,2025-12-27,cocktail,C003,Negroni,cocktail,11,0,572
SALE0007005,2025-12-27,cocktail,C004,Mojito,cocktail,22,0,1056
SALE0007006,2025-12-27,cocktail,C005,Espresso Martini,cocktail,15,0,810
SALE0007007,2025-12-27,cocktail,C006,Gin & Tonic,cocktail,10,0,420
SALE0007008,2025-12-27,cocktail,C007,Long Island Iced Tea,cocktail,6,0,348
SALE0007009,2025-12-27,product,P001,Carlsberg,beer,11,0,264.0
SALE0007010,2025-12-27,product,P002,Heineken,beer,11,0,275.0
SALE0007011,2025-12-27,product,P003,Corona,beer,9,0,243.0
SALE0007012,2025-12-27,product,P004,Guinness,beer,4,0,116.0
SALE0007013,2025-12-27,product,P005,Goldstar,beer,9,0,207.0
SALE0007014,2025-12-27,product,P006,Maccabee,beer,4,0,92.0
SALE0007015,2025-12-27,product,P007,Stella Artois,beer,7,0,182.0
SALE0007016,2025-12-27,product,P008,Erdinger,beer,3,0,87.0
SALE0007017,2025-12-27,product,P009,Bombay Sapphire,gin,4,0,140
SALE0007018,2025-12-27,product,P010,Tanqueray,gin,3,0,120
SALE0007019,2025-12-27,product,P011,Hendrick's,gin,4,0,200
SALE0007020,2025-12-27,product,P012,Beefeater,gin,2,0,70
SALE0007021,2025-12-27,product,P013,Gordon's,gin,6,0,180
SALE0007022,2025-12-27,product,P014,Absolut,vodka,6,0,210
SALE0007023,2025-12-27,product,P015,Finlandia,vodka,3,0,90
SALE0007024,2025-12-27,product,P016,Grey Goose,vodka,4,0,240
SALE0007025,2025-12-27,product,P017,Belvedere,vodka,2,0,110
SALE0007026,2025-12-27,product,P018,Stolichnaya,vodka,2,0,60
SALE0007027,2025-12-27,product,P019,Jameson,whiskey,11,0,440
SALE0007028,2025-12-27,product,P020,Jack Daniel's,whiskey,7,0,280
SALE0007029,2025-12-27,product,P021,Johnnie Walker Black,whiskey,4,0,200
SALE0007030,2025-12-27,product,P022,Chivas Regal,whiskey,2,0,90
SALE0007031,2025-12-27,product,P023,Maker's Mark,whiskey,2,0,100
SALE0007032,2025-12-27,product,P024,Glenfiddich 12,whiskey,2,0,130
SALE0007033,2025-12-27,product,P025,Bacardi Carta Blanca,rum,5,0,150
SALE0007034,2025-12-27,product,P026,Havana Club 3,rum,3,0,105
SALE0007035,2025-12-27,product,P027,Captain Morgan,rum,3,0,105
SALE0007036,2025-12-27,product,P028,Diplomatico Reserva,rum,1,0,60
SALE0007037,2025-12-27,product,P029,Jose Cuervo,tequila,4,0,140
SALE0007038,2025-12-27,product,P030,Olmeca Blanco,tequila,3,0,105
SALE0007039,2025-12-27,product,P031,Patron Silver,tequila,3,0,210
SALE0007040,2025-12-27,product,P032,Don Julio Blanco,tequila,2,0,140
SALE0007041,2025-12-27,product,P033,Aperol,aperitif,3,0,90
SALE0007042,2025-12-27,product,P034,Campari,aperitif,3,0,105
SALE0007043,2025-12-27,product,P035,Cointreau,liqueur,1,0,45
SALE0007044,2025-12-27,product,P036,Kahlua,liqueur,2,0,80
SALE0007045,2025-12-27,product,P037,Martini Rosso,vermouth,1,0,25
SALE0007046,2025-12-27,product,P038,House Red Wine,wine,12,0,600
SALE0007047,2025-12-27,product,P039,House White Wine,wine,12,0,600
SALE0007048,2025-12-27,product,P040,Rose Wine,wine,5,0,250
SALE0007049,2025-12-27,product,P041,Prosecco,wine,4,0,220
SALE0007050,2025-12-27,product,P042,Chardonnay,wine,3,0,195
SALE0007051,2025-12-27,product,P043,Coca-Cola,soft_drink,16,0,224.0
SALE0007052,2025-12-27,product,P044,Coca-Cola Zero,soft_drink,8,0,112.0
SALE0007053,2025-12-27,product,P045,Sprite,soft_drink,9,0,126.0
SALE0007054,2025-12-27,product,P046,Tonic Water,soft_drink,6,0,84.0
SALE0007055,2025-12-27,product,P047,Soda Water,soft_drink,6,0,72.0
SALE0007056,2025-12-27,product,P048,Red Bull,soft_drink,8,0,160.0
SALE0007057,2025-12-27,product,P049,Ginger Beer,soft_drink,3,0,48.0
SALE0007058,2025-12-27,product,K001,Carlsberg 50L,draught_beer,75,0,2400
SALE0007059,2025-12-27,product,K002,Tuborg 50L,draught_beer,53,0,1696
SALE0007060,2025-12-27,product,K003,Carlsberg 30L,draught_beer,68,0,2176
SALE0007061,2025-12-27,product,K004,Malka 30L,draught_beer,52,0,1664
SALE0007062,2025-12-27,product,K005,Weihenstephan 30L,draught_beer,31,0,992
SALE0007063,2025-12-28,cocktail,C001,Aperol Spritz,cocktail,13,0,598
SALE0007064,2025-12-28,cocktail,C002,Margarita,cocktail,9,0,450
SALE0007065,2025-12-28,cocktail,C003,Negroni,cocktail,6,0,312
SALE0007066,2025-12-28,cocktail,C004,Mojito,cocktail,16,0,768
SALE0007067,2025-12-28,cocktail,C005,Espresso Martini,cocktail,11,0,594
SALE0007068,2025-12-28,cocktail,C006,Gin & Tonic,cocktail,3,0,126
SALE0007069,2025-12-28,cocktail,C007,Long Island Iced Tea,cocktail,5,0,290
SALE0007070,2025-12-28,product,P001,Carlsberg,beer,9,0,216.0
SALE0007071,2025-12-28,product,P002,Heineken,beer,4,0,100.0
SALE0007072,2025-12-28,product,P003,Corona,beer,7,0,189.0
SALE0007073,2025-12-28,product,P004,Guinness,beer,3,0,87.0
SALE0007074,2025-12-28,product,P005,Goldstar,beer,4,0,92.0
SALE0007075,2025-12-28,product,P006,Maccabee,beer,5,0,115.0
SALE0007076,2025-12-28,product,P007,Stella Artois,beer,4,0,104.0
SALE0007077,2025-12-28,product,P008,Erdinger,beer,3,0,87.0
SALE0007078,2025-12-28,product,P009,Bombay Sapphire,gin,4,0,140
SALE0007079,2025-12-28,product,P010,Tanqueray,gin,2,0,80
SALE0007080,2025-12-28,product,P011,Hendrick's,gin,2,0,100
SALE0007081,2025-12-28,product,P012,Beefeater,gin,2,0,70
SALE0007082,2025-12-28,product,P013,Gordon's,gin,3,0,90
SALE0007083,2025-12-28,product,P014,Absolut,vodka,4,0,140
SALE0007084,2025-12-28,product,P015,Finlandia,vodka,1,0,30
SALE0007085,2025-12-28,product,P016,Grey Goose,vodka,3,0,180
SALE0007086,2025-12-28,product,P017,Belvedere,vodka,1,0,55
SALE0007087,2025-12-28,product,P018,Stolichnaya,vodka,1,0,30
SALE0007088,2025-12-28,product,P019,Jameson,whiskey,7,0,280
SALE0007089,2025-12-28,product,P020,Jack Daniel's,whiskey,4,0,160
SALE0007090,2025-12-28,product,P021,Johnnie Walker Black,whiskey,4,0,200
SALE0007091,2025-12-28,product,P022,Chivas Regal,whiskey,2,0,90
SALE0007092,2025-12-28,product,P023,Maker's Mark,whiskey,2,0,100
SALE0007093,2025-12-28,product,P025,Bacardi Carta Blanca,rum,3,0,90
SALE0007094,2025-12-28,product,P027,Captain Morgan,rum,3,0,105
SALE0007095,2025-12-28,product,P028,Diplomatico Reserva,rum,1,0,60
SALE0007096,2025-12-28,product,P029,Jose Cuervo,tequila,2,0,70
SALE0007097,2025-12-28,product,P030,Olmeca Blanco,tequila,1,0,35
SALE0007098,2025-12-28,product,P031,Patron Silver,tequila,3,0,210
SALE0007099,2025-12-28,product,P032,Don Julio Blanco,tequila,2,0,140
SALE0007100,2025-12-28,product,P033,Aperol,aperitif,3,0,90
SALE0007101,2025-12-28,product,P034,Campari,aperitif,2,0,70
SALE0007102,2025-12-28,product,P035,Cointreau,liqueur,1,0,45
SALE0007103,2025-12-28,product,P036,Kahlua,liqueur,1,0,40
SALE0007104,2025-12-28,product,P037,Martini Rosso,vermouth,1,0,25
SALE0007105,2025-12-28,product,P038,House Red Wine,wine,11,0,550
SALE0007106,2025-12-28,product,P039,House White Wine,wine,9,0,450
SALE0007107,2025-12-28,product,P040,Rose Wine,wine,2,0,100
SALE0007108,2025-12-28,product,P041,Prosecco,wine,2,0,110
SALE0007109,2025-12-28,product,P042,Chardonnay,wine,2,0,130
SALE0007110,2025-12-28,product,P043,Coca-Cola,soft_drink,8,0,112.0
SALE0007111,2025-12-28,product,P044,Coca-Cola Zero,soft_drink,6,0,84.0
SALE0007112,2025-12-28,product,P045,Sprite,soft_drink,4,0,56.0
SALE0007113,2025-12-28,product,P046,Tonic Water,soft_drink,6,0,84.0
SALE0007114,2025-12-28,product,P047,Soda Water,soft_drink,2,0,24.0
SALE0007115,2025-12-28,product,P048,Red Bull,soft_drink,5,0,100.0
SALE0007116,2025-12-28,product,P049,Ginger Beer,soft_drink,2,0,32.0
SALE0007117,2025-12-28,product,K001,Carlsberg 50L,draught_beer,29,0,928
SALE0007118,2025-12-28,product,K002,Tuborg 50L,draught_beer,35,0,1120
SALE0007119,2025-12-28,product,K003,Carlsberg 30L,draught_beer,39,0,1248
SALE0007120,2025-12-28,product,K004,Malka 30L,draught_beer,49,0,1568
SALE0007121,2025-12-28,product,K005,Weihenstephan 30L,draught_beer,19,0,608
SALE0007122,2025-12-29,cocktail,C001,Aperol Spritz,cocktail,11,0,506
SALE0007123,2025-12-29,cocktail,C002,Margarita,cocktail,5,0,250
SALE0007124,2025-12-29,cocktail,C003,Negroni,cocktail,5,0,260
SALE0007125,2025-12-29,cocktail,C004,Mojito,cocktail,16,0,768
SALE0007126,2025-12-29,cocktail,C005,Espresso Martini,cocktail,2,0,108
SALE0007127,2025-12-29,cocktail,C006,Gin & Tonic,cocktail,4,0,168
SALE0007128,2025-12-29,cocktail,C007,Long Island Iced Tea,cocktail,3,0,174
SALE0007129,2025-12-29,product,P001,Carlsberg,beer,9,0,216.0
SALE0007130,2025-12-29,product,P002,Heineken,beer,6,0,150.0
SALE0007131,2025-12-29,product,P004,Guinness,beer,1,0,29.0
SALE0007132,2025-12-29,product,P005,Goldstar,beer,3,0,69.0
SALE0007133,2025-12-29,product,P006,Maccabee,beer,1,0,23.0
SALE0007134,2025-12-29,product,P007,Stella Artois,beer,1,0,26.0
SALE0007135,2025-12-29,product,P008,Erdinger,beer,1,0,29.0
SALE0007136,2025-12-29,product,P009,Bombay Sapphire,gin,2,0,70
SALE0007137,2025-12-29,product,P010,Tanqueray,gin,1,0,40
SALE0007138,2025-12-29,product,P012,Beefeater,gin,1,0,35
SALE0007139,2025-12-29,product,P013,Gordon's,gin,2,0,60
SALE0007140,2025-12-29,product,P014,Absolut,vodka,3,0,105
SALE0007141,2025-12-29,product,P015,Finlandia,vodka,1,0,30
SALE0007142,2025-12-29,product,P016,Grey Goose,vodka,2,0,120
SALE0007143,2025-12-29,product,P018,Stolichnaya,vodka,1,0,30
SALE0007144,2025-12-29,product,P019,Jameson,whiskey,3,0,120
SALE0007145,2025-12-29,product,P020,Jack Daniel's,whiskey,2,0,80
SALE0007146,2025-12-29,product,P021,Johnnie Walker Black,whiskey,2,0,100
SALE0007147,2025-12-29,product,P022,Chivas Regal,whiskey,2,0,90
SALE0007148,2025-12-29,product,P025,Bacardi Carta Blanca,rum,3,0,90
SALE0007149,2025-12-29,product,P026,Havana Club 3,rum,2,0,70
SALE0007150,2025-12-29,product,P027,Captain Morgan,rum,2,0,70
SALE0007151,2025-12-29,product,P028,Diplomatico Reserva,rum,1,0,60
SALE0007152,2025-12-29,product,P029,Jose Cuervo,tequila,2,0,70
SALE0007153,2025-12-29,product,P030,Olmeca Blanco,tequila,1,0,35
SALE0007154,2025-12-29,product,P031,Patron Silver,tequila,1,0,70
SALE0007155,2025-12-29,product,P032,Don Julio Blanco,tequila,1,0,70
SALE0007156,2025-12-29,product,P033,Aperol,aperitif,2,0,60
SALE0007157,2025-12-29,product,P034,Campari,aperitif,1,0,35
SALE0007158,2025-12-29,product,P036,Kahlua,liqueur,1,0,40
SALE0007159,2025-12-29,product,P038,House Red Wine,wine,3,0,150
SALE0007160,2025-12-29,product,P039,House White Wine,wine,4,0,200
SALE0007161,2025-12-29,product,P040,Rose Wine,wine,1,0,50
SALE0007162,2025-12-29,product,P041,Prosecco,wine,1,0,55
SALE0007163,2025-12-29,product,P042,Chardonnay,wine,2,0,130
SALE0007164,2025-12-29,product,P043,Coca-Cola,soft_drink,5,0,70.0
SALE0007165,2025-12-29,product,P044,Coca-Cola Zero,soft_drink,4,0,56.0
SALE0007166,2025-12-29,product,P045,Sprite,soft_drink,5,0,70.0
SALE0007167,2025-12-29,product,P046,Tonic Water,soft_drink,3,0,42.0
SALE0007168,2025-12-29,product,P047,Soda Water,soft_drink,3,0,36.0
SALE0007169,2025-12-29,product,P048,Red Bull,soft_drink,4,0,80.0
SALE0007170,2025-12-29,product,P049,Ginger Beer,soft_drink,2,0,32.0
SALE0007171,2025-12-29,product,K001,Carlsberg 50L,draught_beer,23,0,736
SALE0007172,2025-12-29,product,K002,Tuborg 50L,draught_beer,20,0,640
SALE0007173,2025-12-29,product,K003,Carlsberg 30L,draught_beer,7,0,224
SALE0007174,2025-12-29,product,K004,Malka 30L,draught_beer,18,0,576
SALE0007175,2025-12-29,product,K005,Weihenstephan 30L,draught_beer,4,0,128
SALE0007176,2025-12-30,cocktail,C002,Margarita,cocktail,6,0,300
SALE0007177,2025-12-30,cocktail,C003,Negroni,cocktail,4,0,208
SALE0007178,2025-12-30,cocktail,C004,Mojito,cocktail,11,0,528
SALE0007179,2025-12-30,cocktail,C005,Espresso Martini,cocktail,5,0,270
SALE0007180,2025-12-30,cocktail,C006,Gin & Tonic,cocktail,4,0,168
SALE0007181,2025-12-30,cocktail,C007,Long Island Iced Tea,cocktail,3,0,174
SALE0007182,2025-12-30,product,P001,Carlsberg,beer,6,0,144.0
SALE0007183,2025-12-30,product,P002,Heineken,beer,6,0,150.0
SALE0007184,2025-12-30,product,P003,Corona,beer,3,0,81.0
SALE0007185,2025-12-30,product,P004,Guinness,beer,2,0,58.0
SALE0007186,2025-12-30,product,P005,Goldstar,beer,4,0,92.0
SALE0007187,2025-12-30,product,P006,Maccabee,beer,2,0,46.0
SALE0007188,2025-12-30,product,P007,Stella Artois,beer,2,0,52.0
SALE0007189,2025-12-30,product,P008,Erdinger,beer,1,0,29.0
SALE0007190,2025-12-30,product,P009,Bombay Sapphire,gin,3,0,105
SALE0007191,2025-12-30,product,P010,Tanqueray,gin,1,0,40
SALE0007192,2025-12-30,product,P011,Hendrick's,gin,2,0,100
SALE0007193,2025-12-30,product,P013,Gordon's,gin,2,0,60
SALE0007194,2025-12-30,product,P014,Absolut,vodka,3,0,105
SALE0007195,2025-12-30,product,P015,Finlandia,vodka,1,0,30
SALE0007196,2025-12-30,product,P016,Grey Goose,vodka,2,0,120
SALE0007197,2025-12-30,product,P017,Belvedere,vodka,2,0,110
SALE0007198,2025-12-30,product,P019,Jameson,whiskey,4,0,160
SALE0007199,2025-12-30,product,P020,Jack Daniel's,whiskey,4,0,160
SALE0007200,2025-12-30,product,P021,Johnnie Walker Black,whiskey,1,0,50
SALE0007201,2025-12-30,product,P022,Chivas Regal,whiskey,1,0,45
SALE0007202,2025-12-30,product,P023,Maker's Mark,whiskey,1,0,50
SALE0007203,2025-12-30,product,P024,Glenfiddich 12,whiskey,1,0,65
SALE0007204,2025-12-30,product,P025,Bacardi Carta Blanca,rum,2,0,60
SALE0007205,2025-12-30,product,P026,Havana Club 3,rum,1,0,35
SALE0007206,2025-12-30,product,P027,Captain Morgan,rum,1,0,35
SALE0007207,2025-12-30,product,P028,Diplomatico Reserva,rum,1,0,60
SALE0007208,2025-12-30,product,P029,Jose Cuervo,tequila,1,0,35
SALE0007209,2025-12-30,product,P031,Patron Silver,tequila,2,0,140
SALE0007210,2025-12-30,product,P032,Don Julio Blanco,tequila,1,0,70
SALE0007211,2025-12-30,product,P033,Aperol,aperitif,1,0,30
SALE0007212,2025-12-30,product,P034,Campari,aperitif,1,0,35
SALE0007213,2025-12-30,product,P035,Cointreau,liqueur,1,0,45
SALE0007214,2025-12-30,product,P036,Kahlua,liqueur,1,0,40
SALE0007215,2025-12-30,product,P038,House Red Wine,wine,4,0,200
SALE0007216,2025-12-30,product,P039,House White Wine,wine,4,0,200
SALE0007217,2025-12-30,product,P040,Rose Wine,wine,2,0,100
SALE0007218,2025-12-30,product,P041,Prosecco,wine,2,0,110
SALE0007219,2025-12-30,product,P043,Coca-Cola,soft_drink,8,0,112.0
SALE0007220,2025-12-30,product,P044,Coca-Cola Zero,soft_drink,5,0,70.0
SALE0007221,2025-12-30,product,P045,Sprite,soft_drink,4,0,56.0
SALE0007222,2025-12-30,product,P046,Tonic Water,soft_drink,3,0,42.0
SALE0007223,2025-12-30,product,P047,Soda Water,soft_drink,1,0,12.0
SALE0007224,2025-12-30,product,P048,Red Bull,soft_drink,2,0,40.0
SALE0007225,2025-12-30,product,P049,Ginger Beer,soft_drink,2,0,32.0
SALE0007226,2025-12-30,product,K001,Carlsberg 50L,draught_beer,19,0,608
SALE0007227,2025-12-30,product,K002,Tuborg 50L,draught_beer,34,0,1088
SALE0007228,2025-12-30,product,K004,Malka 30L,draught_beer,13,0,416
SALE0007229,2025-12-30,product,K005,Weihenstephan 30L,draught_beer,21,0,672
SALE0007230,2025-12-31,cocktail,C001,Aperol Spritz,cocktail,13,0,598
SALE0007231,2025-12-31,cocktail,C002,Margarita,cocktail,14,0,700
SALE0007232,2025-12-31,cocktail,C003,Negroni,cocktail,9,0,468
SALE0007233,2025-12-31,cocktail,C004,Mojito,cocktail,16,0,768
SALE0007234,2025-12-31,cocktail,C005,Espresso Martini,cocktail,9,0,486
SALE0007235,2025-12-31,cocktail,C006,Gin & Tonic,cocktail,7,0,294
SALE0007236,2025-12-31,cocktail,C007,Long Island Iced Tea,cocktail,5,0,290
SALE0007237,2025-12-31,product,P001,Carlsberg,beer,10,0,240.0
SALE0007238,2025-12-31,product,P002,Heineken,beer,6,0,150.0
SALE0007239,2025-12-31,product,P003,Corona,beer,7,0,189.0
SALE0007240,2025-12-31,product,P004,Guinness,beer,6,0,174.0
SALE0007241,2025-12-31,product,P005,Goldstar,beer,9,0,207.0
SALE0007242,2025-12-31,product,P006,Maccabee,beer,6,0,138.0
SALE0007243,2025-12-31,product,P007,Stella Artois,beer,6,0,156.0
SALE0007244,2025-12-31,product,P008,Erdinger,beer,3,0,87.0
SALE0007245,2025-12-31,product,P009,Bombay Sapphire,gin,4,0,140
SALE0007246,2025-12-31,product,P010,Tanqueray,gin,4,0,160
SALE0007247,2025-12-31,product,P011,Hendrick's,gin,2,0,100
SALE0007248,2025-12-31,product,P012,Beefeater,gin,2,0,70
SALE0007249,2025-12-31,product,P013,Gordon's,gin,4,0,120
SALE0007250,2025-12-31,product,P014,Absolut,vodka,2,0,70
SALE0007251,2025-12-31,product,P015,Finlandia,vodka,2,0,60
SALE0007252,2025-12-31,product,P016,Grey Goose,vodka,3,0,180
SALE0007253,2025-12-31,product,P017,Belvedere,vodka,2,0,110
SALE0007254,2025-12-31,product,P018,Stolichnaya,vodka,1,0,30
SALE0007255,2025-12-31,product,P019,Jameson,whiskey,3,0,120
SALE0007256,2025-12-31,product,P020,Jack Daniel's,whiskey,4,0,160
SALE0007257,2025-12-31,product,P021,Johnnie Walker Black,whiskey,4,0,200
SALE0007258,2025-12-31,product,P022,Chivas Regal,whiskey,4,0,180
SALE0007259,2025-12-31,product,P023,Maker's Mark,whiskey,2,0,100
SALE0007260,2025-12-31,product,P024,Glenfiddich 12,whiskey,2,0,130
SALE0007261,2025-12-31,product,P025,Bacardi Carta Blanca,rum,3,0,90
SALE0007262,2025-12-31,product,P026,Havana Club 3,rum,2,0,70
SALE0007263,2025-12-31,product,P027,Captain Morgan,rum,3,0,105
SALE0007264,2025-12-31,product,P028,Diplomatico Reserva,rum,1,0,60
SALE0007265,2025-12-31,product,P029,Jose Cuervo,tequila,4,0,140
SALE0007266,2025-12-31,product,P030,Olmeca Blanco,tequila,2,0,70
SALE0007267,2025-12-31,product,P031,Patron Silver,tequila,3,0,210
SALE0007268,2025-12-31,product,P032,Don Julio Blanco,tequila,2,0,140
SALE0007269,2025-12-31,product,P033,Aperol,aperitif,4,0,120
SALE0007270,2025-12-31,product,P034,Campari,aperitif,3,0,105
SALE0007271,2025-12-31,product,P035,Cointreau,liqueur,1,0,45
SALE0007272,2025-12-31,product,P036,Kahlua,liqueur,2,0,80
SALE0007273,2025-12-31,product,P037,Martini Rosso,vermouth,1,0,25
SALE0007274,2025-12-31,product,P038,House Red Wine,wine,11,0,550
SALE0007275,2025-12-31,product,P039,House White Wine,wine,11,0,550
SALE0007276,2025-12-31,product,P040,Rose Wine,wine,4,0,200
SALE0007277,2025-12-31,product,P041,Prosecco,wine,4,0,220
SALE0007278,2025-12-31,product,P042,Chardonnay,wine,2,0,130
SALE0007279,2025-12-31,product,P043,Coca-Cola,soft_drink,10,0,140.0
SALE0007280,2025-12-31,product,P044,Coca-Cola Zero,soft_drink,9,0,126.0
SALE0007281,2025-12-31,product,P045,Sprite,soft_drink,6,0,84.0
SALE0007282,2025-12-31,product,P046,Tonic Water,soft_drink,4,0,56.0
SALE0007283,2025-12-31,product,P047,Soda Water,soft_drink,4,0,48.0
SALE0007284,2025-12-31,product,P048,Red Bull,soft_drink,9,0,180.0
SALE0007285,2025-12-31,product,P049,Ginger Beer,soft_drink,3,0,48.0
SALE0007286,2025-12-31,product,K001,Carlsberg 50L,draught_beer,55,0,1760
SALE0007287,2025-12-31,product,K002,Tuborg 50L,draught_beer,57,0,1824
SALE0007288,2025-12-31,product,K003,Carlsberg 30L,draught_beer,60,0,1920
SALE0007289,2025-12-31,product,K004,Malka 30L,draught_beer,35,0,1120
SALE0007290,2025-12-31,product,K005,Weihenstephan 30L,draught_beer,28,0,896
SALE0007291,2026-01-01,cocktail,C001,Aperol Spritz,cocktail,26,0,1196
SALE0007292,2026-01-01,cocktail,C002,Margarita,cocktail,13,0,650
SALE0007293,2026-01-01,cocktail,C003,Negroni,cocktail,10,0,520
SALE0007294,2026-01-01,cocktail,C004,Mojito,cocktail,10,0,480
SALE0007295,2026-01-01,cocktail,C005,Espresso Martini,cocktail,10,0,540
SALE0007296,2026-01-01,cocktail,C006,Gin & Tonic,cocktail,9,0,378
SALE0007297,2026-01-01,cocktail,C007,Long Island Iced Tea,cocktail,6,0,348
SALE0007298,2026-01-01,product,P001,Carlsberg,beer,12,0,288.0
SALE0007299,2026-01-01,product,P002,Heineken,beer,10,0,250.0
SALE0007300,2026-01-01,product,P003,Corona,beer,8,0,216.0
SALE0007301,2026-01-01,product,P004,Guinness,beer,4,0,116.0
SALE0007302,2026-01-01,product,P005,Goldstar,beer,8,0,184.0
SALE0007303,2026-01-01,product,P006,Maccabee,beer,5,0,115.0
SALE0007304,2026-01-01,product,P007,Stella Artois,beer,6,0,156.0
SALE0007305,2026-01-01,product,P008,Erdinger,beer,2,0,58.0
SALE0007306,2026-01-01,product,P009,Bombay Sapphire,gin,4,0,140
SALE0007307,2026-01-01,product,P010,Tanqueray,gin,3,0,120
SALE0007308,2026-01-01,product,P011,Hendrick's,gin,4,0,200
SALE0007309,2026-01-01,product,P012,Beefeater,gin,2,0,70
SALE0007310,2026-01-01,product,P013,Gordon's,gin,5,0,150
SALE0007311,2026-01-01,product,P014,Absolut,vodka,5,0,175
SALE0007312,2026-01-01,product,P015,Finlandia,vodka,2,0,60
SALE0007313,2026-01-01,product,P016,Grey Goose,vodka,4,0,240
SALE0007314,2026-01-01,product,P017,Belvedere,vodka,2,0,110
SALE0007315,2026-01-01,product,P018,Stolichnaya,vodka,1,0,30
SALE0007316,2026-01-01,product,P019,Jameson,whiskey,8,0,320
