count_id,date,product_id,product_name,reported_stock,counted_by,station
CNT002701,2026-02-04,P017,Belvedere,5.2,Roei,both
CNT002702,2026-02-04,P018,Stolichnaya,4.68,Roei,both
CNT002703,2026-02-04,P019,Jameson,16.64,Roei,both
CNT002704,2026-02-04,P020,Jack Daniel's,11.88,Roei,both
CNT002705,2026-02-04,P021,Johnnie Walker Black,7.39,Roei,both
CNT002706,2026-02-04,P022,Chivas Regal,5.84,Roei,both
CNT002707,2026-02-04,P023,Maker's Mark,5.37,Roei,both
CNT002708,2026-02-04,P024,Glenfiddich 12,5.41,Roei,inside
CNT002709,2026-02-04,P025,Bacardi Carta Blanca,14.69,Roei,both
CNT002710,2026-02-04,P026,Havana Club 3,5.97,Roei,both
CNT002711,2026-02-04,P027,Captain Morgan,4.52,Roei,both
CNT002712,2026-02-04,P028,Diplomatico Reserva,3.74,Roei,both
CNT002713,2026-02-04,P029,Jose Cuervo,4.37,Roei,both
CNT002714,2026-02-04,P030,Olmeca Blanco,5.12,Roei,both
CNT002715,2026-02-04,P031,Patron Silver,19.06,Roei,inside
CNT002716,2026-02-04,P032,Don Julio Blanco,4.35,Roei,both
CNT002717,2026-02-04,P033,Aperol,13.54,Roei,outside
CNT002718,2026-02-04,P034,Campari,9.64,Roei,both
CNT002719,2026-02-04,P035,Cointreau,10.9,Roei,both
CNT002720,2026-02-04,P036,Kahlua,9.41,Roei,both
CNT002721,2026-02-04,P037,Martini Rosso,5.03,Roei,inside
CNT002722,2026-02-04,P038,House Red Wine,12.58,Roei,both
CNT002723,2026-02-04,P039,House White Wine,23.84,Roei,both
CNT002724,2026-02-04,P040,Rose Wine,14.2,Roei,both
CNT002725,2026-02-04,P041,Prosecco,15.98,Roei,both
CNT002726,2026-02-04,P042,Chardonnay,15.84,Roei,both
CNT002727,2026-02-04,P043,Coca-Cola,80.1,Roei,both
CNT002728,2026-02-04,P044,Coca-Cola Zero,65.6,Roei,both
CNT002729,2026-02-04,P045,Sprite,54.2,Roei,both
CNT002730,2026-02-04,P046,Tonic Water,51.92,Roei,both
CNT002731,2026-02-04,P047,Soda Water,60.16,Roei,both
CNT002732,2026-02-04,P048,Red Bull,47.8,Roei,both
CNT002733,2026-02-04,P049,Ginger Beer,21.2,Roei,both
CNT002734,2026-02-04,P050,Orange Juice,4.0,Roei,both
CNT002735,2026-02-04,P051,Cranberry Juice,4.0,Roei,both
CNT002736,2026-02-04,P052,Lime Juice,8.56,Roei,both
CNT002737,2026-02-04,P053,Lemon Juice,7.78,Roei,both
CNT002738,2026-02-04,P054,Sugar Syrup,5.93,Roei,both
CNT002739,2026-02-04,P055,Fresh Mint,5.33,Roei,both
CNT002740,2026-02-04,P056,Coffee Beans,7.13,Roei,inside
CNT002741,2026-02-04,K001,Carlsberg 50L,4.77,Roei,inside
CNT002742,2026-02-04,K002,Tuborg 50L,3.91,Roei,inside
CNT002743,2026-02-04,K003,Carlsberg 30L,6.35,Roei,outside
CNT002744,2026-02-04,K004,Malka 30L,5.47,Roei,outside
CNT002745,2026-02-04,K005,Weihenstephan 30L,5.14,Roei,outside
CNT002746,2026-02-08,P001,Carlsberg,57.4,Maya,both
CNT002747,2026-02-08,P002,Heineken,52.6,Maya,both
CNT002748,2026-02-08,P003,Corona,52.2,Maya,both
CNT002749,2026-02-08,P004,Guinness,31.6,Maya,both
CNT002750,2026-02-08,P005,Goldstar,56.6,Maya,both
CNT002751,2026-02-08,P006,Maccabee,31.0,Maya,both
CNT002752,2026-02-08,P007,Stella Artois,74.19,Maya,both
CNT002753,2026-02-08,P008,Erdinger,23.2,Maya,both
CNT002754,2026-02-08,P009,Bombay Sapphire,5.88,Maya,both
CNT002755,2026-02-08,P010,Tanqueray,4.95,Maya,both
CNT002756,2026-02-08,P011,Hendrick's,4.59,Maya,both
CNT002757,2026-02-08,P012,Beefeater,3.88,Maya,both
CNT002758,2026-02-08,P013,Gordon's,18.2,Maya,both
CNT002759,2026-02-08,P014,Absolut,17.0,Maya,both
CNT002760,2026-02-08,P015,Finlandia,4.09,Maya,both
CNT002761,2026-02-08,P016,Grey Goose,6.05,Maya,both
CNT002762,2026-02-08,P017,Belvedere,4.52,Maya,both
CNT002763,2026-02-08,P018,Stolichnaya,4.0,Maya,both
CNT002764,2026-02-08,P019,Jameson,13.9,Maya,both
CNT002765,2026-02-08,P020,Jack Daniel's,9.65,Maya,both
CNT002766,2026-02-08,P021,Johnnie Walker Black,5.37,Maya,both
CNT002767,2026-02-08,P022,Chivas Regal,3.77,Maya,both
CNT002768,2026-02-08,P023,Maker's Mark,4.69,Maya,both
CNT002769,2026-02-08,P024,Glenfiddich 12,4.69,Maya,inside
CNT002770,2026-02-08,P025,Bacardi Carta Blanca,17.4,Maya,both
CNT002771,2026-02-08,P026,Havana Club 3,5.03,Maya,both
CNT002772,2026-02-08,P027,Captain Morgan,3.66,Maya,both
CNT002773,2026-02-08,P028,Diplomatico Reserva,3.4,Maya,both
CNT002774,2026-02-08,P029,Jose Cuervo,14.54,Maya,both
CNT002775,2026-02-08,P030,Olmeca Blanco,4.17,Maya,both
CNT002776,2026-02-08,P031,Patron Silver,14.02,Maya,inside
CNT002777,2026-02-08,P032,Don Julio Blanco,3.58,Maya,both
CNT002778,2026-02-08,P033,Aperol,15.77,Maya,outside
CNT002779,2026-02-08,P034,Campari,7.16,Maya,both
CNT002780,2026-02-08,P035,Cointreau,8.32,Maya,both
CNT002781,2026-02-08,P036,Kahlua,7.06,Maya,both
CNT002782,2026-02-08,P037,Martini Rosso,3.15,Maya,inside
CNT002783,2026-02-08,P038,House Red Wine,15.31,Maya,both
CNT002784,2026-02-08,P039,House White Wine,13.08,Maya,both
CNT002785,2026-02-08,P040,Rose Wine,10.6,Maya,both
CNT002786,2026-02-08,P041,Prosecco,24.54,Maya,both
CNT002787,2026-02-08,P042,Chardonnay,13.24,Maya,both
CNT002788,2026-02-08,P043,Coca-Cola,33.9,Maya,both
CNT002789,2026-02-08,P044,Coca-Cola Zero,35.6,Maya,both
CNT002790,2026-02-08,P045,Sprite,24.2,Maya,both
CNT002791,2026-02-08,P046,Tonic Water,39.02,Maya,both
CNT002792,2026-02-08,P047,Soda Water,27.2,Maya,both
CNT002793,2026-02-08,P048,Red Bull,23.8,Maya,both
CNT002794,2026-02-08,P049,Ginger Beer,9.2,Maya,both
CNT002795,2026-02-08,P050,Orange Juice,4.0,Maya,both
CNT002796,2026-02-08,P051,Cranberry Juice,4.0,Maya,both
CNT002797,2026-02-08,P052,Lime Juice,4.86,Maya,both
CNT002798,2026-02-08,P053,Lemon Juice,7.22,Maya,both
CNT002799,2026-02-08,P054,Sugar Syrup,4.15,Maya,both
CNT002800,2026-02-08,P055,Fresh Mint,4.59,Maya,both
CNT002801,2026-02-08,P056,Coffee Beans,6.64,Maya,inside
CNT002802,2026-02-08,K001,Carlsberg 50L,4.59,Maya,inside
CNT002803,2026-02-08,K002,Tuborg 50L,3.61,Maya,inside
CNT002804,2026-02-08,K003,Carlsberg 30L,5.62,Maya,outside
CNT002805,2026-02-08,K004,Malka 30L,5.22,Maya,outside
CNT002806,2026-02-08,K005,Weihenstephan 30L,4.61,Maya,outside
CNT002807,2026-02-11,P001,Carlsberg,86.4,Roei,both
CNT002808,2026-02-11,P002,Heineken,66.6,Roei,both
CNT002809,2026-02-11,P003,Corona,65.2,Roei,both
CNT002810,2026-02-11,P004,Guinness,26.6,Roei,both
CNT002811,2026-02-11,P005,Goldstar,69.6,Roei,both
CNT002812,2026-02-11,P006,Maccabee,45.0,Roei,both
CNT002813,2026-02-11,P007,Stella Artois,63.4,Roei,both
CNT002814,2026-02-11,P008,Erdinger,43.2,Roei,both
CNT002815,2026-02-11,P009,Bombay Sapphire,5.54,Roei,both
CNT002816,2026-02-11,P010,Tanqueray,4.43,Roei,both
CNT002817,2026-02-11,P011,Hendrick's,15.39,Roei,both
CNT002818,2026-02-11,P012,Beefeater,3.32,Roei,both
CNT002819,2026-02-11,P013,Gordon's,15.39,Roei,both
CNT002820,2026-02-11,P014,Absolut,18.15,Roei,both
CNT002821,2026-02-11,P015,Finlandia,3.83,Roei,both
CNT002822,2026-02-11,P016,Grey Goose,5.54,Roei,both
CNT002823,2026-02-11,P017,Belvedere,4.26,Roei,both
CNT002824,2026-02-11,P018,Stolichnaya,3.83,Roei,both
CNT002825,2026-02-11,P019,Jameson,12.7,Roei,both
CNT002826,2026-02-11,P020,Jack Daniel's,9.13,Roei,both
CNT002827,2026-02-11,P021,Johnnie Walker Black,4.94,Roei,both
CNT002828,2026-02-11,P022,Chivas Regal,4.43,Roei,both
CNT002829,2026-02-11,P023,Maker's Mark,4.15,Roei,both
CNT002830,2026-02-11,P024,Glenfiddich 12,3.43,Roei,inside
CNT002831,2026-02-11,P025,Bacardi Carta Blanca,14.95,Roei,both
CNT002832,2026-02-11,P026,Havana Club 3,4.69,Roei,both
CNT002833,2026-02-11,P027,Captain Morgan,15.23,Roei,both
CNT002834,2026-02-11,P028,Diplomatico Reserva,2.4,Roei,both
CNT002835,2026-02-11,P029,Jose Cuervo,13.79,Roei,both
CNT002836,2026-02-11,P030,Olmeca Blanco,3.09,Roei,both
CNT002837,2026-02-11,P031,Patron Silver,11.73,Roei,inside
CNT002838,2026-02-11,P032,Don Julio Blanco,3.23,Roei,both
CNT002839,2026-02-11,P033,Aperol,13.11,Roei,outside
CNT002840,2026-02-11,P034,Campari,5.96,Roei,both
CNT002841,2026-02-11,P035,Cointreau,7.49,Roei,both
CNT002842,2026-02-11,P036,Kahlua,6.41,Roei,both
CNT002843,2026-02-11,P037,Martini Rosso,14.47,Roei,inside
CNT002844,2026-02-11,P038,House Red Wine,24.87,Roei,both
CNT002845,2026-02-11,P039,House White Wine,22.49,Roei,both
CNT002846,2026-02-11,P040,Rose Wine,9.6,Roei,both
CNT002847,2026-02-11,P041,Prosecco,32.38,Roei,both
CNT002848,2026-02-11,P042,Chardonnay,12.24,Roei,both
CNT002849,2026-02-11,P043,Coca-Cola,81.0,Roei,both
CNT002850,2026-02-11,P044,Coca-Cola Zero,50.6,Roei,both
CNT002851,2026-02-11,P045,Sprite,65.2,Roei,both
CNT002852,2026-02-11,P046,Tonic Water,48.02,Roei,both
CNT002853,2026-02-11,P047,Soda Water,65.76,Roei,both
CNT002854,2026-02-11,P048,Red Bull,40.8,Roei,both
CNT002855,2026-02-11,P049,Ginger Beer,30.2,Roei,both
CNT002856,2026-02-11,P050,Orange Juice,4.0,Roei,both
CNT002857,2026-02-11,P051,Cranberry Juice,4.0,Roei,both
CNT002858,2026-02-11,P052,Lime Juice,10.5,Roei,both
CNT002859,2026-02-11,P053,Lemon Juice,7.0,Roei,both
CNT002860,2026-02-11,P054,Sugar Syrup,9.64,Roei,both
CNT002861,2026-02-11,P055,Fresh Mint,4.38,Roei,both
CNT002862,2026-02-11,P056,Coffee Beans,6.48,Roei,inside
CNT002863,2026-02-11,K001,Carlsberg 50L,5.01,Roei,inside
CNT002864,2026-02-11,K002,Tuborg 50L,5.07,Roei,inside
CNT002865,2026-02-11,K003,Carlsberg 30L,6.62,Roei,outside
CNT002866,2026-02-11,K004,Malka 30L,5.43,Roei,outside
CNT002867,2026-02-11,K005,Weihenstephan 30L,5.1,Roei,outside
CNT002868,2026-02-15,P001,Carlsberg,70.4,Maya,both
CNT002869,2026-02-15,P002,Heineken,55.6,Maya,both
CNT002870,2026-02-15,P003,Corona,58.2,Maya,both
CNT002871,2026-02-15,P004,Guinness,36.6,Maya,both
CNT002872,2026-02-15,P005,Goldstar,60.6,Maya,both
CNT002873,2026-02-15,P006,Maccabee,26.0,Maya,both
CNT002874,2026-02-15,P007,Stella Artois,38.4,Maya,both
CNT002875,2026-02-15,P008,Erdinger,34.2,Maya,both
CNT002876,2026-02-15,P009,Bombay Sapphire,4.25,Maya,both
CNT002877,2026-02-15,P010,Tanqueray,3.4,Maya,both
CNT002878,2026-02-15,P011,Hendrick's,12.94,Maya,both
CNT002879,2026-02-15,P012,Beefeater,2.72,Maya,both
CNT002880,2026-02-15,P013,Gordon's,8.93,Maya,both
CNT002881,2026-02-15,P014,Absolut,10.19,Maya,both
CNT002882,2026-02-15,P015,Finlandia,2.23,Maya,both
CNT002883,2026-02-15,P016,Grey Goose,4.34,Maya,both
CNT002884,2026-02-15,P017,Belvedere,3.82,Maya,both
CNT002885,2026-02-15,P018,Stolichnaya,3.32,Maya,both
CNT002886,2026-02-15,P019,Jameson,10.3,Maya,both
CNT002887,2026-02-15,P020,Jack Daniel's,6.73,Maya,both
CNT002888,2026-02-15,P021,Johnnie Walker Black,3.48,Maya,both
CNT002889,2026-02-15,P022,Chivas Regal,3.75,Maya,both
CNT002890,2026-02-15,P023,Maker's Mark,2.66,Maya,both
CNT002891,2026-02-15,P024,Glenfiddich 12,3.83,Maya,inside
CNT002892,2026-02-15,P025,Bacardi Carta Blanca,18.79,Maya,both
CNT002893,2026-02-15,P026,Havana Club 3,3.83,Maya,both
CNT002894,2026-02-15,P027,Captain Morgan,14.37,Maya,both
CNT002895,2026-02-15,P028,Diplomatico Reserva,3.06,Maya,both
CNT002896,2026-02-15,P029,Jose Cuervo,12.09,Maya,both
CNT002897,2026-02-15,P030,Olmeca Blanco,3.4,Maya,both
CNT002898,2026-02-15,P031,Patron Silver,6.85,Maya,inside
CNT002899,2026-02-15,P032,Don Julio Blanco,2.55,Maya,both
CNT002900,2026-02-15,P033,Aperol,17.4,Maya,outside
CNT002901,2026-02-15,P034,Campari,15.6,Maya,both
CNT002902,2026-02-15,P035,Cointreau,5.15,Maya,both
CNT002903,2026-02-15,P036,Kahlua,4.58,Maya,both
CNT002904,2026-02-15,P037,Martini Rosso,12.62,Maya,inside
CNT002905,2026-02-15,P038,House Red Wine,14.87,Maya,both
CNT002906,2026-02-15,P039,House White Wine,13.39,Maya,both
CNT002907,2026-02-15,P040,Rose Wine,18.6,Maya,both
CNT002908,2026-02-15,P041,Prosecco,20.58,Maya,both
CNT002909,2026-02-15,P042,Chardonnay,10.04,Maya,both
CNT002910,2026-02-15,P043,Coca-Cola,47.5,Maya,both
CNT002911,2026-02-15,P044,Coca-Cola Zero,40.6,Maya,both
CNT002912,2026-02-15,P045,Sprite,33.2,Maya,both
CNT002913,2026-02-15,P046,Tonic Water,37.52,Maya,both
CNT002914,2026-02-15,P047,Soda Water,29.8,Maya,both
CNT002915,2026-02-15,P048,Red Bull,34.8,Maya,both
CNT002916,2026-02-15,P049,Ginger Beer,17.2,Maya,both
CNT002917,2026-02-15,P050,Orange Juice,4.0,Maya,both
CNT002918,2026-02-15,P051,Cranberry Juice,4.0,Maya,both
CNT002919,2026-02-15,P052,Lime Juice,6.16,Maya,both
CNT002920,2026-02-15,P053,Lemon Juice,6.38,Maya,both
CNT002921,2026-02-15,P054,Sugar Syrup,8.17,Maya,both
CNT002922,2026-02-15,P055,Fresh Mint,3.76,Maya,both
CNT002923,2026-02-15,P056,Coffee Beans,6.1,Maya,inside
CNT002924,2026-02-15,K001,Carlsberg 50L,5.4,Maya,inside
CNT002925,2026-02-15,K002,Tuborg 50L,3.79,Maya,inside
CNT002926,2026-02-15,K003,Carlsberg 30L,6.38,Maya,outside
CNT002927,2026-02-15,K004,Malka 30L,5.17,Maya,outside
CNT002928,2026-02-15,K005,Weihenstephan 30L,4.6,Maya,outside
CNT002929,2026-02-18,P001,Carlsberg,70.4,Muriel,both
CNT002930,2026-02-18,P002,Heineken,56.6,Muriel,both
CNT002931,2026-02-18,P003,Corona,66.2,Muriel,both
CNT002932,2026-02-18,P004,Guinness,28.6,Muriel,both
CNT002933,2026-02-18,P005,Goldstar,68.6,Muriel,both
CNT002934,2026-02-18,P006,Maccabee,39.0,Muriel,both
CNT002935,2026-02-18,P007,Stella Artois,50.4,Muriel,both
CNT002936,2026-02-18,P008,Erdinger,26.2,Muriel,both
CNT002937,2026-02-18,P009,Bombay Sapphire,15.65,Muriel,both
CNT002938,2026-02-18,P010,Tanqueray,15.18,Muriel,both
CNT002939,2026-02-18,P011,Hendrick's,11.74,Muriel,both
CNT002940,2026-02-18,P012,Beefeater,14.46,Muriel,both
CNT002941,2026-02-18,P013,Gordon's,18.1,Muriel,both
CNT002942,2026-02-18,P014,Absolut,19.88,Muriel,both
CNT002943,2026-02-18,P015,Finlandia,2.72,Muriel,both
CNT002944,2026-02-18,P016,Grey Goose,3.74,Muriel,both
CNT002945,2026-02-18,P017,Belvedere,3.4,Muriel,both
CNT002946,2026-02-18,P018,Stolichnaya,2.8,Muriel,both
CNT002947,2026-02-18,P019,Jameson,8.34,Muriel,both
CNT002948,2026-02-18,P020,Jack Daniel's,5.7,Muriel,both
CNT002949,2026-02-18,P021,Johnnie Walker Black,14.97,Muriel,both
CNT002950,2026-02-18,P022,Chivas Regal,3.23,Muriel,both
CNT002951,2026-02-18,P023,Maker's Mark,2.32,Muriel,both
CNT002952,2026-02-18,P024,Glenfiddich 12,3.94,Muriel,inside
CNT002953,2026-02-18,P025,Bacardi Carta Blanca,14.7,Muriel,both
CNT002954,2026-02-18,P026,Havana Club 3,3.23,Muriel,both
CNT002955,2026-02-18,P027,Captain Morgan,13.86,Muriel,both
CNT002956,2026-02-18,P028,Diplomatico Reserva,2.97,Muriel,both
CNT002957,2026-02-18,P029,Jose Cuervo,11.34,Muriel,both
CNT002958,2026-02-18,P030,Olmeca Blanco,2.98,Muriel,both
CNT002959,2026-02-18,P031,Patron Silver,16.83,Muriel,inside
CNT002960,2026-02-18,P032,Don Julio Blanco,14.29,Muriel,both
CNT002961,2026-02-18,P033,Aperol,12.6,Muriel,outside
CNT002962,2026-02-18,P034,Campari,14.14,Muriel,both
CNT002963,2026-02-18,P035,Cointreau,4.02,Muriel,both
CNT002964,2026-02-18,P036,Kahlua,3.69,Muriel,both
CNT002965,2026-02-18,P037,Martini Rosso,11.59,Muriel,inside
CNT002966,2026-02-18,P038,House Red Wine,23.69,Muriel,both
CNT002967,2026-02-18,P039,House White Wine,22.22,Muriel,both
CNT002968,2026-02-18,P040,Rose Wine,16.8,Muriel,both
CNT002969,2026-02-18,P041,Prosecco,25.38,Muriel,both
CNT002970,2026-02-18,P042,Chardonnay,8.84,Muriel,both
CNT002971,2026-02-18,P043,Coca-Cola,63.2,Muriel,both
CNT002972,2026-02-18,P044,Coca-Cola Zero,48.6,Muriel,both
CNT002973,2026-02-18,P045,Sprite,37.2,Muriel,both
CNT002974,2026-02-18,P046,Tonic Water,43.82,Muriel,both
CNT002975,2026-02-18,P047,Soda Water,61.48,Muriel,both
CNT002976,2026-02-18,P048,Red Bull,45.8,Muriel,both
CNT002977,2026-02-18,P049,Ginger Beer,37.2,Muriel,both
CNT002978,2026-02-18,P050,Orange Juice,4.0,Muriel,both
CNT002979,2026-02-18,P051,Cranberry Juice,4.0,Muriel,both
CNT002980,2026-02-18,P052,Lime Juice,10.65,Muriel,both
CNT002981,2026-02-18,P053,Lemon Juice,6.05,Muriel,both
CNT002982,2026-02-18,P054,Sugar Syrup,7.46,Muriel,both
CNT002983,2026-02-18,P055,Fresh Mint,3.45,Muriel,both
CNT002984,2026-02-18,P056,Coffee Beans,5.93,Muriel,inside
CNT002985,2026-02-18,K001,Carlsberg 50L,4.94,Muriel,inside
CNT002986,2026-02-18,K002,Tuborg 50L,3.34,Muriel,inside
CNT002987,2026-02-18,K003,Carlsberg 30L,5.73,Muriel,outside
CNT002988,2026-02-18,K004,Malka 30L,5.05,Muriel,outside
CNT002989,2026-02-18,K005,Weihenstephan 30L,4.7,Muriel,outside
CNT002990,2026-02-22,P001,Carlsberg,56.4,Tomer,both
CNT002991,2026-02-22,P002,Heineken,44.6,Tomer,both
CNT002992,2026-02-22,P003,Corona,62.2,Tomer,both
CNT002993,2026-02-22,P004,Guinness,38.6,Tomer,both
CNT002994,2026-02-22,P005,Goldstar,64.6,Tomer,both
CNT002995,2026-02-22,P006,Maccabee,47.0,Tomer,both
CNT002996,2026-02-22,P007,Stella Artois,30.4,Tomer,both
CNT002997,2026-02-22,P008,Erdinger,39.2,Tomer,both
CNT002998,2026-02-22,P009,Bombay Sapphire,14.37,Tomer,both
CNT002999,2026-02-22,P010,Tanqueray,13.95,Tomer,both
CNT003000,2026-02-22,P011,Hendrick's,9.56,Tomer,both
CNT003001,2026-02-22,P012,Beefeater,13.95,Tomer,both
CNT003002,2026-02-22,P013,Gordon's,12.56,Tomer,both
CNT003003,2026-02-22,P014,Absolut,15.31,Tomer,both
CNT003004,2026-02-22,P015,Finlandia,14.2,Tomer,both
CNT003005,2026-02-22,P016,Grey Goose,14.45,Tomer,both
CNT003006,2026-02-22,P017,Belvedere,2.72,Tomer,both
CNT003007,2026-02-22,P018,Stolichnaya,13.82,Tomer,both
CNT003008,2026-02-22,P019,Jameson,6.27,Tomer,both
CNT003009,2026-02-22,P020,Jack Daniel's,15.39,Tomer,both
CNT003010,2026-02-22,P021,Johnnie Walker Black,14.68,Tomer,both
CNT003011,2026-02-22,P022,Chivas Regal,13.2,Tomer,both
CNT003012,2026-02-22,P023,Maker's Mark,2.63,Tomer,both
CNT003013,2026-02-22,P024,Glenfiddich 12,3.15,Tomer,inside
CNT003014,2026-02-22,P025,Bacardi Carta Blanca,19.26,Tomer,both
CNT003015,2026-02-22,P026,Havana Club 3,14.29,Tomer,both
CNT003016,2026-02-22,P027,Captain Morgan,12.92,Tomer,both
CNT003017,2026-02-22,P028,Diplomatico Reserva,2.63,Tomer,both
CNT003018,2026-02-22,P029,Jose Cuervo,9.65,Tomer,both
CNT003019,2026-02-22,P030,Olmeca Blanco,14.29,Tomer,both
CNT003020,2026-02-22,P031,Patron Silver,11.95,Tomer,inside
CNT003021,2026-02-22,P032,Don Julio Blanco,13.78,Tomer,both
CNT003022,2026-02-22,P033,Aperol,16.46,Tomer,outside
CNT003023,2026-02-22,P034,Campari,12.04,Tomer,both
CNT003024,2026-02-22,P035,Cointreau,13.7,Tomer,both
CNT003025,2026-02-22,P036,Kahlua,13.83,Tomer,both
CNT003026,2026-02-22,P037,Martini Rosso,10.0,Tomer,inside
CNT003027,2026-02-22,P038,House Red Wine,16.37,Tomer,both
CNT003028,2026-02-22,P039,House White Wine,12.94,Tomer,both
CNT003029,2026-02-22,P040,Rose Wine,13.6,Tomer,both
CNT003030,2026-02-22,P041,Prosecco,24.43,Tomer,both
CNT003031,2026-02-22,P042,Chardonnay,6.04,Tomer,both
CNT003032,2026-02-22,P043,Coca-Cola,66.2,Tomer,both
CNT003033,2026-02-22,P044,Coca-Cola Zero,39.6,Tomer,both
CNT003034,2026-02-22,P045,Sprite,32.2,Tomer,both
CNT003035,2026-02-22,P046,Tonic Water,31.02,Tomer,both
CNT003036,2026-02-22,P047,Soda Water,27.63,Tomer,both
CNT003037,2026-02-22,P048,Red Bull,20.8,Tomer,both
CNT003038,2026-02-22,P049,Ginger Beer,28.2,Tomer,both
CNT003039,2026-02-22,P050,Orange Juice,4.0,Tomer,both
CNT003040,2026-02-22,P051,Cranberry Juice,4.0,Tomer,both
CNT003041,2026-02-22,P052,Lime Juice,7.41,Tomer,both
CNT003042,2026-02-22,P053,Lemon Juice,5.55,Tomer,both
CNT003043,2026-02-22,P054,Sugar Syrup,6.07,Tomer,both
CNT003044,2026-02-22,P055,Fresh Mint,2.86,Tomer,both
CNT003045,2026-02-22,P056,Coffee Beans,5.56,Tomer,inside
CNT003046,2026-02-22,K001,Carlsberg 50L,4.49,Tomer,inside
CNT003047,2026-02-22,K002,Tuborg 50L,5.19,Tomer,inside
CNT003048,2026-02-22,K003,Carlsberg 30L,5.19,Tomer,outside
CNT003049,2026-02-22,K004,Malka 30L,5.03,Tomer,outside
CNT003050,2026-02-22,K005,Weihenstephan 30L,4.24,Tomer,outside
CNT003051,2026-02-25,P001,Carlsberg,86.4,Tomer,both
CNT003052,2026-02-25,P002,Heineken,54.6,Tomer,both
CNT003053,2026-02-25,P003,Corona,69.2,Tomer,both
CNT003054,2026-02-25,P004,Guinness,31.6,Tomer,both
CNT003055,2026-02-25,P005,Goldstar,69.6,Tomer,both
CNT003056,2026-02-25,P006,Maccabee,36.0,Tomer,both
CNT003057,2026-02-25,P007,Stella Artois,46.4,Tomer,both
CNT003058,2026-02-25,P008,Erdinger,34.2,Tomer,both
CNT003059,2026-02-25,P009,Bombay Sapphire,13.68,Tomer,both
CNT003060,2026-02-25,P010,Tanqueray,13.44,Tomer,both
CNT003061,2026-02-25,P011,Hendrick's,8.57,Tomer,both
CNT003062,2026-02-25,P012,Beefeater,13.52,Tomer,both
CNT003063,2026-02-25,P013,Gordon's,21.84,Tomer,both
CNT003064,2026-02-25,P014,Absolut,13.08,Tomer,both
CNT003065,2026-02-25,P015,Finlandia,13.95,Tomer,both
CNT003066,2026-02-25,P016,Grey Goose,13.58,Tomer,both
CNT003067,2026-02-25,P017,Belvedere,14.46,Tomer,both
CNT003068,2026-02-25,P018,Stolichnaya,13.78,Tomer,both
CNT003069,2026-02-25,P019,Jameson,17.33,Tomer,both
CNT003070,2026-02-25,P020,Jack Daniel's,14.62,Tomer,both
CNT003071,2026-02-25,P021,Johnnie Walker Black,13.17,Tomer,both
CNT003072,2026-02-25,P022,Chivas Regal,13.69,Tomer,both
CNT003073,2026-02-25,P023,Maker's Mark,14.46,Tomer,both
CNT003074,2026-02-25,P024,Glenfiddich 12,2.89,Tomer,inside
CNT003075,2026-02-25,P025,Bacardi Carta Blanca,15.87,Tomer,both
CNT003076,2026-02-25,P026,Havana Club 3,13.95,Tomer,both
CNT003077,2026-02-25,P027,Captain Morgan,12.49,Tomer,both
CNT003078,2026-02-25,P028,Diplomatico Reserva,2.55,Tomer,both
CNT003079,2026-02-25,P029,Jose Cuervo,8.92,Tomer,both
CNT003080,2026-02-25,P030,Olmeca Blanco,13.95,Tomer,both
CNT003081,2026-02-25,P031,Patron Silver,10.05,Tomer,inside
CNT003082,2026-02-25,P032,Don Julio Blanco,13.52,Tomer,both
CNT003083,2026-02-25,P033,Aperol,12.51,Tomer,outside
CNT003084,2026-02-25,P034,Campari,11.06,Tomer,both
CNT003085,2026-02-25,P035,Cointreau,12.79,Tomer,both
CNT003086,2026-02-25,P036,Kahlua,12.98,Tomer,both
CNT003087,2026-02-25,P037,Martini Rosso,9.36,Tomer,inside
CNT003088,2026-02-25,P038,House Red Wine,23.98,Tomer,both
CNT003089,2026-02-25,P039,House White Wine,21.04,Tomer,both
CNT003090,2026-02-25,P040,Rose Wine,11.8,Tomer,both
CNT003091,2026-02-25,P041,Prosecco,29.5,Tomer,both
CNT003092,2026-02-25,P042,Chardonnay,17.24,Tomer,both
CNT003093,2026-02-25,P043,Coca-Cola,67.86,Tomer,both
CNT003094,2026-02-25,P044,Coca-Cola Zero,46.6,Tomer,both
CNT003095,2026-02-25,P045,Sprite,45.2,Tomer,both
CNT003096,2026-02-25,P046,Tonic Water,65.62,Tomer,both
CNT003097,2026-02-25,P047,Soda Water,62.88,Tomer,both
CNT003098,2026-02-25,P048,Red Bull,33.8,Tomer,both
CNT003099,2026-02-25,P049,Ginger Beer,24.2,Tomer,both
CNT003100,2026-02-25,P050,Orange Juice,4.0,Tomer,both
CNT003101,2026-02-25,P051,Cranberry Juice,4.0,Tomer,both
CNT003102,2026-02-25,P052,Lime Juice,6.2,Tomer,both
CNT003103,2026-02-25,P053,Lemon Juice,5.25,Tomer,both
CNT003104,2026-02-25,P054,Sugar Syrup,5.44,Tomer,both
CNT003105,2026-02-25,P055,Fresh Mint,8.61,Tomer,both
CNT003106,2026-02-25,P056,Coffee Beans,5.37,Tomer,inside
CNT003107,2026-02-25,K001,Carlsberg 50L,4.72,Tomer,inside
CNT003108,2026-02-25,K002,Tuborg 50L,4.64,Tomer,inside
CNT003109,2026-02-25,K003,Carlsberg 30L,6.1,Tomer,outside
